Time(sec),CH1,CH2,CH3,CH4,Wavelength
146.19847,1,0,0,0,1523.67637
146.398468,1,0,0,0,1523.67637
146.598466,1,0,0,0,1523.67826
146.798464,1,0,0,0,1523.67486
146.998461,1,0,0,0,1523.67656
147.198459,1,0,0,0,1523.67467
147.398458,1,0,0,0,1523.67486
147.598455,1,0,0,0,1523.67467
147.798453,1,0,0,0,1523.67467
147.998453,1,0,0,0,1523.67467
148.198449,1,0,0,0,1523.67486
148.398447,1,0,0,0,1523.67637
148.598445,1,0,0,0,1523.67637
148.798443,1,0,0,0,1523.67468
148.998441,1,0,0,0,1523.67656
149.198439,1,0,0,0,1523.67468
149.398437,1,0,0,0,1523.67486
149.598435,1,0,0,0,1523.67468
149.798432,1,0,0,0,1523.67656
149.99843,1,0,0,0,1523.67468
150.198428,1,0,0,0,1523.67468
150.398426,1,0,0,0,1523.67637
150.598424,1,0,0,0,1523.67637
150.798422,1,0,0,0,1523.67637
150.99842,1,0,0,0,1523.67468
151.198418,1,0,0,0,1523.67826
151.398416,1,0,0,0,1523.67468
151.598414,1,0,0,0,1523.67468
151.798411,1,0,0,0,1523.67279
151.99841,1,0,0,0,1523.67657
152.198407,1,0,0,0,1523.67638
152.398405,1,0,0,0,1523.67468
152.598403,1,0,0,0,1523.67827
152.798401,1,0,0,0,1523.67827
152.998399,1,0,0,0,1523.67468
153.198397,1,0,0,0,1523.67487
153.398395,1,0,0,0,1523.67468
153.598393,1,0,0,0,1523.67487
153.798391,1,0,0,0,1523.67468
153.998388,1,0,0,0,1523.67468
154.198386,1,0,0,0,1523.67468
154.398384,1,0,0,0,1523.67638
154.598382,1,0,0,0,1523.67468
154.79838,1,0,0,0,1523.67468
154.998378,1,0,0,0,1523.67468
155.198376,1,0,0,0,1523.67638
155.398374,1,0,0,0,1523.67638
155.598372,1,0,0,0,1523.67468
155.79837,1,0,0,0,1523.67279
155.998368,1,0,0,0,1523.67468
156.198365,1,0,0,0,1523.67638
156.398364,1,0,0,0,1523.67468
156.598361,1,0,0,0,1523.67827
156.798359,1,0,0,0,1523.67657
156.998357,1,0,0,0,1523.67638
157.198355,1,0,0,0,1523.67638
157.398353,1,0,0,0,1523.67657
157.598351,1,0,0,0,1523.67657
157.798349,1,0,0,0,1523.67638
157.998347,1,0,0,0,1523.67638
158.198344,1,0,0,0,1523.67657
158.398342,1,0,0,0,1523.67487
158.59834,1,0,0,0,1523.67469
158.798338,1,0,0,0,1523.67469
158.998336,1,0,0,0,1523.67657
159.198334,1,0,0,0,1523.67658
159.398332,1,0,0,0,1523.67827
159.59833,1,0,0,0,1523.67658
159.798328,1,0,0,0,1523.67658
159.998326,1,0,0,0,1523.67639
160.198324,1,0,0,0,1523.67658
160.398322,1,0,0,0,1523.67827
160.59832,1,0,0,0,1523.67658
160.798318,1,0,0,0,1523.67639
160.998315,1,0,0,0,1523.67658
161.198313,1,0,0,0,1523.67658
161.398311,1,0,0,0,1523.67828
161.598309,1,0,0,0,1523.67828
161.798307,1,0,0,0,1523.67828
161.998305,1,0,0,0,1523.67828
162.198303,1,0,0,0,1523.67639
162.398301,1,0,0,0,1523.68017
162.598299,1,0,0,0,1523.67658
162.798296,1,0,0,0,1523.67828
162.998295,1,0,0,0,1523.67828
163.198292,1,0,0,0,1523.67828
163.39829,1,0,0,0,1523.67828
163.598288,1,0,0,0,1523.67847
163.798286,1,0,0,0,1523.67828
163.998284,1,0,0,0,1523.67828
164.198282,1,0,0,0,1523.68017
164.39828,1,0,0,0,1523.67658
164.598278,1,0,0,0,1523.67847
164.798276,1,0,0,0,1523.67828
164.998274,1,0,0,0,1523.67828
165.198271,1,0,0,0,1523.67998
165.398269,1,0,0,0,1523.67828
165.598267,1,0,0,0,1523.67847
165.798265,1,0,0,0,1523.67828
165.998263,1,0,0,0,1523.68017
166.198261,1,0,0,0,1523.68017
166.398259,1,0,0,0,1523.67828
166.598257,1,0,0,0,1523.67828
166.798255,1,0,0,0,1523.67658
166.998253,1,0,0,0,1523.68017
167.198251,1,0,0,0,1523.68017
167.398248,1,0,0,0,1523.67828
167.598246,1,0,0,0,1523.67828
167.798244,1,0,0,0,1523.68017
167.998242,1,0,0,0,1523.68017
168.19824,1,0,0,0,1523.68017
168.398238,1,0,0,0,1523.68187
168.598236,1,0,0,0,1523.67639
168.798234,1,0,0,0,1523.67847
168.998232,1,0,0,0,1523.67998
169.19823,1,0,0,0,1523.67828
169.398227,1,0,0,0,1523.67847
169.598225,1,0,0,0,1523.67639
169.798223,1,0,0,0,1523.67658
169.998221,1,0,0,0,1523.67828
170.198219,1,0,0,0,1523.67658
170.398217,1,0,0,0,1523.68017
170.598215,1,0,0,0,1523.67658
170.798213,1,0,0,0,1523.67828
170.998211,1,0,0,0,1523.67828
171.198209,1,0,0,0,1523.68017
171.398207,1,0,0,0,1523.67828
171.598205,1,0,0,0,1523.67828
171.798203,1,0,0,0,1523.67658
171.9982,1,0,0,0,1523.67828
172.198198,1,0,0,0,1523.67658
172.398196,1,0,0,0,1523.67828
172.598194,1,0,0,0,1523.68017
172.798192,1,0,0,0,1523.68017
172.99819,1,0,0,0,1523.68017
173.198188,1,0,0,0,1523.67828
173.398186,1,0,0,0,1523.67866
173.598184,1,0,0,0,1523.67828
173.798182,1,0,0,0,1523.68017
173.998179,1,0,0,0,1523.67828
174.198177,1,0,0,0,1523.67828
174.398175,1,0,0,0,1523.67847
174.598173,1,0,0,0,1523.67847
174.798171,1,0,0,0,1523.67998
174.998169,1,0,0,0,1523.67828
175.198167,1,0,0,0,1523.68017
175.398165,1,0,0,0,1523.68017
175.598163,1,0,0,0,1523.67828
175.798161,1,0,0,0,1523.68036
175.998158,1,0,0,0,1523.68017
176.198156,1,0,0,0,1523.67828
176.398154,1,0,0,0,1523.68017
176.598152,1,0,0,0,1523.68017
176.79815,1,0,0,0,1523.68036
176.998148,1,0,0,0,1523.68017
177.198146,1,0,0,0,1523.68017
177.398144,1,0,0,0,1523.68017
177.598142,1,0,0,0,1523.68017
177.79814,1,0,0,0,1523.68036
177.998138,1,0,0,0,1523.68376
178.198136,1,0,0,0,1523.68017
178.398134,1,0,0,0,1523.68017
178.598131,1,0,0,0,1523.68206
178.798129,1,0,0,0,1523.68376
178.998127,1,0,0,0,1523.67828
179.198125,1,0,0,0,1523.68036
179.398123,1,0,0,0,1523.68376
179.598121,1,0,0,0,1523.68036
179.798119,1,0,0,0,1523.68017
179.998117,1,0,0,0,1523.68395
180.198115,1,0,0,0,1523.68206
180.398113,1,0,0,0,1523.68206
180.598111,1,0,0,0,1523.68017
180.798108,1,0,0,0,1523.68376
180.998106,1,0,0,0,1523.68206
181.198104,1,0,0,0,1523.68206
181.398102,1,0,0,0,1523.68036
181.5981,1,0,0,0,1523.68206
181.798098,1,0,0,0,1523.68206
181.998096,1,0,0,0,1523.68206
182.198094,1,0,0,0,1523.68206
182.398092,1,0,0,0,1523.68395
182.598089,1,0,0,0,1523.68395
182.798087,1,0,0,0,1523.68187
182.998085,1,0,0,0,1523.68188
183.198083,1,0,0,0,1523.68546
183.398081,1,0,0,0,1523.68376
183.598079,1,0,0,0,1523.68206
183.798077,1,0,0,0,1523.68206
183.998075,1,0,0,0,1523.68188
184.198073,1,0,0,0,1523.68206
184.398071,1,0,0,0,1523.68395
184.598069,1,0,0,0,1523.68188
184.798067,1,0,0,0,1523.68358
184.998065,1,0,0,0,1523.68188
185.198062,1,0,0,0,1523.68207
185.39806,1,0,0,0,1523.68018
185.598058,1,0,0,0,1523.68037
185.798056,1,0,0,0,1523.68207
185.998054,1,0,0,0,1523.68207
186.198052,1,0,0,0,1523.68188
186.39805,1,0,0,0,1523.68206
186.598048,1,0,0,0,1523.68188
186.798046,1,0,0,0,1523.68395
186.998044,1,0,0,0,1523.68395
187.198042,1,0,0,0,1523.68207
187.398039,1,0,0,0,1523.68207
187.598037,1,0,0,0,1523.68207
187.798035,1,0,0,0,1523.68207
187.998033,1,0,0,0,1523.68018
188.198031,1,0,0,0,1523.68376
188.398029,1,0,0,0,1523.68207
188.598027,1,0,0,0,1523.68188
188.798025,1,0,0,0,1523.68207
188.998023,1,0,0,0,1523.68188
189.198021,1,0,0,0,1523.68207
189.398018,1,0,0,0,1523.68377
189.598016,1,0,0,0,1523.68207
189.798014,1,0,0,0,1523.68358
189.998012,1,0,0,0,1523.68207
190.19801,1,0,0,0,1523.68377
190.398008,1,0,0,0,1523.68377
190.598006,1,0,0,0,1523.68358
190.798004,1,0,0,0,1523.68207
190.998002,1,0,0,0,1523.68207
191.198,1,0,0,0,1523.68207
191.397998,1,0,0,0,1523.68566
191.597996,1,0,0,0,1523.68377
191.797993,1,0,0,0,1523.68207
191.997991,1,0,0,0,1523.68188
192.197989,1,0,0,0,1523.68396
192.397987,1,0,0,0,1523.68377
192.597985,1,0,0,0,1523.68566
192.797983,1,0,0,0,1523.68396
192.997981,1,0,0,0,1523.68396
193.197979,1,0,0,0,1523.68396
193.397977,1,0,0,0,1523.68566
193.597975,1,0,0,0,1523.68377
193.797972,1,0,0,0,1523.68396
193.99797,1,0,0,0,1523.68396
194.197968,1,0,0,0,1523.68396
194.397966,1,0,0,0,1523.68207
194.597964,1,0,0,0,1523.68566
194.797962,1,0,0,0,1523.68396
194.99796,1,0,0,0,1523.68207
195.197958,1,0,0,0,1523.68585
195.397956,1,0,0,0,1523.68755
195.597954,1,0,0,0,1523.68396
195.797951,1,0,0,0,1523.68755
195.99795,1,0,0,0,1523.68566
196.197947,1,0,0,0,1523.68736
196.397945,1,0,0,0,1523.68566
196.597943,1,0,0,0,1523.68396
196.797941,1,0,0,0,1523.68585
196.997939,1,0,0,0,1523.68396
197.197937,1,0,0,0,1523.68566
197.397935,1,0,0,0,1523.68566
197.597933,1,0,0,0,1523.68566
197.797931,1,0,0,0,1523.68736
197.997929,1,0,0,0,1523.68566
198.197927,1,0,0,0,1523.68585
198.397924,1,0,0,0,1523.68566
198.597922,1,0,0,0,1523.68736
198.79792,1,0,0,0,1523.68566
198.997918,1,0,0,0,1523.68377
199.197916,1,0,0,0,1523.68566
199.397914,1,0,0,0,1523.68566
199.597912,1,0,0,0,1523.68755
199.79791,1,0,0,0,1523.68566
199.997908,1,0,0,0,1523.68755
200.197906,1,0,0,0,1523.68566
200.397903,1,0,0,0,1523.68377
200.597901,1,0,0,0,1523.68566
200.797899,1,0,0,0,1523.68566
200.997897,1,0,0,0,1523.68585
201.197895,1,0,0,0,1523.68755
201.397893,1,0,0,0,1523.68566
201.597891,1,0,0,0,1523.68547
201.797889,1,0,0,0,1523.68396
201.997887,1,0,0,0,1523.68566
202.197885,1,0,0,0,1523.68566
202.397882,1,0,0,0,1523.68566
202.59788,1,0,0,0,1523.68566
202.797879,1,0,0,0,1523.68396
202.997876,1,0,0,0,1523.68566
203.197874,1,0,0,0,1523.68566
203.397872,1,0,0,0,1523.68377
203.59787,1,0,0,0,1523.68566
203.797868,1,0,0,0,1523.68755
203.997866,1,0,0,0,1523.68566
204.197864,1,0,0,0,1523.68566
204.397862,1,0,0,0,1523.68377
204.59786,1,0,0,0,1523.68585
204.797858,1,0,0,0,1523.68566
204.997855,1,0,0,0,1523.68585
205.197854,1,0,0,0,1523.68548
205.397851,1,0,0,0,1523.68567
205.597849,1,0,0,0,1523.68944
205.797847,1,0,0,0,1523.68566
205.997845,1,0,0,0,1523.68566
206.197843,1,0,0,0,1523.68415
206.397841,1,0,0,0,1523.68566
206.597839,1,0,0,0,1523.68585
206.797837,1,0,0,0,1523.68755
206.997835,1,0,0,0,1523.68567
207.197832,1,0,0,0,1523.68585
207.39783,1,0,0,0,1523.68755
207.597828,1,0,0,0,1523.68567
207.797826,1,0,0,0,1523.68567
207.997824,1,0,0,0,1523.68755
208.197822,1,0,0,0,1523.68755
208.39782,1,0,0,0,1523.68567
208.597818,1,0,0,0,1523.68737
208.797816,1,0,0,0,1523.68567
208.997814,1,0,0,0,1523.68567
209.197812,1,0,0,0,1523.68756
209.39781,1,0,0,0,1523.68925
209.597807,1,0,0,0,1523.68586
209.797805,1,0,0,0,1523.68567
209.997803,1,0,0,0,1523.68756
210.197801,1,0,0,0,1523.68567
210.397799,1,0,0,0,1523.68737
210.597797,1,0,0,0,1523.68925
210.797795,1,0,0,0,1523.68737
210.997793,1,0,0,0,1523.68737
211.197791,1,0,0,0,1523.68567
211.397789,1,0,0,0,1523.68737
211.597786,1,0,0,0,1523.68567
211.797784,1,0,0,0,1523.68737
211.997782,1,0,0,0,1523.68774
212.19778,1,0,0,0,1523.68925
212.397778,1,0,0,0,1523.68944
212.597776,1,0,0,0,1523.68774
212.797774,1,0,0,0,1523.68925
212.997772,1,0,0,0,1523.68925
213.19777,1,0,0,0,1523.68925
213.397768,1,0,0,0,1523.68925
213.597766,1,0,0,0,1523.68944
213.797764,1,0,0,0,1523.68756
213.997761,1,0,0,0,1523.68925
214.197759,1,0,0,0,1523.68755
214.397757,1,0,0,0,1523.68925
214.597755,1,0,0,0,1523.69114
214.797753,1,0,0,0,1523.68756
214.997751,1,0,0,0,1523.68925
215.197749,1,0,0,0,1523.68925
215.397747,1,0,0,0,1523.68774
215.597745,1,0,0,0,1523.68925
215.797743,1,0,0,0,1523.68756
215.997741,1,0,0,0,1523.68756
216.197738,1,0,0,0,1523.68944
216.397736,1,0,0,0,1523.68586
216.597734,1,0,0,0,1523.68925
216.797732,1,0,0,0,1523.68567
216.99773,1,0,0,0,1523.68755
217.197728,1,0,0,0,1523.68567
217.397726,1,0,0,0,1523.68944
217.597724,1,0,0,0,1523.68755
217.797722,1,0,0,0,1523.68925
217.99772,1,0,0,0,1523.68925
218.197718,1,0,0,0,1523.68604
218.397715,1,0,0,0,1523.68906
218.597713,1,0,0,0,1523.68737
218.797711,1,0,0,0,1523.68755
218.997709,1,0,0,0,1523.69114
219.197707,1,0,0,0,1523.68755
219.397705,1,0,0,0,1523.68925
219.597703,1,0,0,0,1523.68944
219.797701,1,0,0,0,1523.68944
219.997699,1,0,0,0,1523.68944
220.197697,1,0,0,0,1523.69114
220.397695,1,0,0,0,1523.68906
220.597692,1,0,0,0,1523.68944
220.79769,1,0,0,0,1523.68944
220.997688,1,0,0,0,1523.68944
221.197686,1,0,0,0,1523.68944
221.397684,1,0,0,0,1523.68925
221.597682,1,0,0,0,1523.68944
221.79768,1,0,0,0,1523.68925
221.997678,1,0,0,0,1523.68944
222.197676,1,0,0,0,1523.68944
222.397674,1,0,0,0,1523.69114
222.597672,1,0,0,0,1523.68944
222.797669,1,0,0,0,1523.69114
222.997667,1,0,0,0,1523.68925
223.197665,1,0,0,0,1523.68944
223.397663,1,0,0,0,1523.68944
223.597661,1,0,0,0,1523.69113
223.797659,1,0,0,0,1523.68944
223.997657,1,0,0,0,1523.69113
224.197655,1,0,0,0,1523.68925
224.397653,1,0,0,0,1523.68944
224.597651,1,0,0,0,1523.68944
224.797648,1,0,0,0,1523.68925
224.997646,1,0,0,0,1523.69114
225.197644,1,0,0,0,1523.68944
225.397642,1,0,0,0,1523.68944
225.59764,1,0,0,0,1523.69114
225.797638,1,0,0,0,1523.68925
225.997636,1,0,0,0,1523.69133
226.197634,1,0,0,0,1523.68755
226.397632,1,0,0,0,1523.69114
226.59763,1,0,0,0,1523.68944
226.797628,1,0,0,0,1523.68944
226.997626,1,0,0,0,1523.69114
227.197623,1,0,0,0,1523.69114
227.397621,1,0,0,0,1523.68944
227.597619,1,0,0,0,1523.69114
227.797617,1,0,0,0,1523.68925
227.997615,1,0,0,0,1523.68925
228.197613,1,0,0,0,1523.69095
228.397611,1,0,0,0,1523.69114
228.597609,1,0,0,0,1523.69114
228.797607,1,0,0,0,1523.69114
228.997605,1,0,0,0,1523.69114
229.197603,1,0,0,0,1523.69114
229.3976,1,0,0,0,1523.69114
229.597598,1,0,0,0,1523.69114
229.797596,1,0,0,0,1523.69114
229.997594,1,0,0,0,1523.69114
230.197592,1,0,0,0,1523.69133
230.39759,1,0,0,0,1523.69114
230.597588,1,0,0,0,1523.69114
230.797586,1,0,0,0,1523.69284
230.997584,1,0,0,0,1523.69303
231.197582,1,0,0,0,1523.69284
231.39758,1,0,0,0,1523.69133
231.597578,1,0,0,0,1523.69114
231.797575,1,0,0,0,1523.69284
231.997573,1,0,0,0,1523.69114
232.197571,1,0,0,0,1523.68944
232.397569,1,0,0,0,1523.69114
232.597567,1,0,0,0,1523.69114
232.797565,1,0,0,0,1523.69284
232.997563,1,0,0,0,1523.69114
233.197561,1,0,0,0,1523.69114
233.397559,1,0,0,0,1523.69114
233.597557,1,0,0,0,1523.69284
233.797554,1,0,0,0,1523.69114
233.997553,1,0,0,0,1523.68944
234.19755,1,0,0,0,1523.69114
234.397548,1,0,0,0,1523.69303
234.597546,1,0,0,0,1523.69114
234.797544,1,0,0,0,1523.69114
234.997542,1,0,0,0,1523.69284
235.19754,1,0,0,0,1523.69114
235.397538,1,0,0,0,1523.69114
235.597536,1,0,0,0,1523.69114
235.797534,1,0,0,0,1523.68925
235.997532,1,0,0,0,1523.69284
236.19753,1,0,0,0,1523.69114
236.397527,1,0,0,0,1523.69303
236.597525,1,0,0,0,1523.68944
236.797523,1,0,0,0,1523.69114
236.997521,1,0,0,0,1523.69284
237.197519,1,0,0,0,1523.69114
237.397517,1,0,0,0,1523.69284
237.597515,1,0,0,0,1523.69114
237.797513,1,0,0,0,1523.69114
237.997511,1,0,0,0,1523.69114
238.197509,1,0,0,0,1523.69303
238.397506,1,0,0,0,1523.69284
238.597504,1,0,0,0,1523.69284
238.797502,1,0,0,0,1523.69114
238.9975,1,0,0,0,1523.69114
239.197498,1,0,0,0,1523.69114
239.397496,1,0,0,0,1523.69114
239.597494,1,0,0,0,1523.69473
239.797492,1,0,0,0,1523.69114
239.99749,1,0,0,0,1523.69284
240.197489,1,0,0,0,1523.69114
240.397486,1,0,0,0,1523.69303
240.597484,1,0,0,0,1523.69114
240.797482,1,0,0,0,1523.69114
240.997479,1,0,0,0,1523.69114
241.197477,1,0,0,0,1523.69284
241.397475,1,0,0,0,1523.69114
241.597473,1,0,0,0,1523.69284
241.797471,1,0,0,0,1523.69303
241.997469,1,0,0,0,1523.69114
242.197467,1,0,0,0,1523.69284
242.397465,1,0,0,0,1523.69133
242.597463,1,0,0,0,1523.69114
242.79746,1,0,0,0,1523.69284
242.997458,1,0,0,0,1523.69322
243.197456,1,0,0,0,1523.69303
243.397454,1,0,0,0,1523.69133
243.597452,1,0,0,0,1523.69473
243.79745,1,0,0,0,1523.69492
243.997448,1,0,0,0,1523.69284
244.197446,1,0,0,0,1523.69114
244.397444,1,0,0,0,1523.69473
244.597442,1,0,0,0,1523.69492
244.79744,1,0,0,0,1523.69454
244.997437,1,0,0,0,1523.69473
245.197435,1,0,0,0,1523.69114
245.397433,1,0,0,0,1523.69511
245.597431,1,0,0,0,1523.69303
245.797429,1,0,0,0,1523.69303
245.997427,1,0,0,0,1523.69303
246.197425,1,0,0,0,1523.69473
246.397423,1,0,0,0,1523.69681
246.597421,1,0,0,0,1523.69303
246.797419,1,0,0,0,1523.69133
246.997417,1,0,0,0,1523.69473
247.197415,1,0,0,0,1523.69492
247.397413,1,0,0,0,1523.69492
247.59741,1,0,0,0,1523.69284
247.797408,1,0,0,0,1523.69303
247.997406,1,0,0,0,1523.69133
248.197404,1,0,0,0,1523.69473
248.397402,1,0,0,0,1523.69473
248.5974,1,0,0,0,1523.69133
248.797398,1,0,0,0,1523.69492
248.997396,1,0,0,0,1523.69284
249.197394,1,0,0,0,1523.69114
249.397392,1,0,0,0,1523.69303
249.597389,1,0,0,0,1523.69303
249.797388,1,0,0,0,1523.69492
249.997385,1,0,0,0,1523.69285
250.197383,1,0,0,0,1523.69322
250.397381,1,0,0,0,1523.69096
250.597379,1,0,0,0,1523.69473
250.797377,1,0,0,0,1523.69473
250.997375,1,0,0,0,1523.69473
251.197373,1,0,0,0,1523.69473
251.397371,1,0,0,0,1523.69303
251.597368,1,0,0,0,1523.69284
251.797366,1,0,0,0,1523.69473
251.997364,1,0,0,0,1523.69662
252.197362,1,0,0,0,1523.69285
252.39736,1,0,0,0,1523.69473
252.597358,1,0,0,0,1523.69662
252.797356,1,0,0,0,1523.69511
252.997354,1,0,0,0,1523.69851
253.197352,1,0,0,0,1523.69454
253.39735,1,0,0,0,1523.69511
253.597348,1,0,0,0,1523.69492
253.797346,1,0,0,0,1523.69492
253.997344,1,0,0,0,1523.69473
254.197341,1,0,0,0,1523.69492
254.397339,1,0,0,0,1523.69322
254.597337,1,0,0,0,1523.69473
254.797335,1,0,0,0,1523.69473
254.997333,1,0,0,0,1523.69473
255.197331,1,0,0,0,1523.69304
255.397329,1,0,0,0,1523.69492
255.597327,1,0,0,0,1523.69492
255.797325,1,0,0,0,1523.69473
255.997323,1,0,0,0,1523.69492
256.19732,1,0,0,0,1523.69492
256.397318,1,0,0,0,1523.69492
256.597317,1,0,0,0,1523.69681
256.797314,1,0,0,0,1523.69681
256.997312,1,0,0,0,1523.69681
257.19731,1,0,0,0,1523.69492
257.397308,1,0,0,0,1523.69662
257.597306,1,0,0,0,1523.69493
257.797304,1,0,0,0,1523.69662
257.997302,1,0,0,0,1523.69662
258.1973,1,0,0,0,1523.69663
258.397297,1,0,0,0,1523.69512
258.597296,1,0,0,0,1523.69682
258.797293,1,0,0,0,1523.69455
258.997291,1,0,0,0,1523.69663
259.197289,1,0,0,0,1523.69493
259.397287,1,0,0,0,1523.69833
259.597285,1,0,0,0,1523.69682
259.797283,1,0,0,0,1523.69493
259.997281,1,0,0,0,1523.69512
260.197279,1,0,0,0,1523.69682
260.397277,1,0,0,0,1523.69663
260.597275,1,0,0,0,1523.69512
260.797272,1,0,0,0,1523.69512
260.99727,1,0,0,0,1523.69644
261.197268,1,0,0,0,1523.69493
261.397266,1,0,0,0,1523.69851
261.597264,1,0,0,0,1523.69663
261.797262,1,0,0,0,1523.69682
261.99726,1,0,0,0,1523.69474
262.197258,1,0,0,0,1523.69493
262.397256,1,0,0,0,1523.69682
262.597254,1,0,0,0,1523.69682
262.797252,1,0,0,0,1523.69852
262.99725,1,0,0,0,1523.69493
263.197248,1,0,0,0,1523.69493
263.397245,1,0,0,0,1523.69682
263.597243,1,0,0,0,1523.69474
263.797241,1,0,0,0,1523.69682
263.997239,1,0,0,0,1523.69663
264.197237,1,0,0,0,1523.69644
264.397235,1,0,0,0,1523.69663
264.597233,1,0,0,0,1523.69663
264.797231,1,0,0,0,1523.69663
264.997229,1,0,0,0,1523.69663
265.197227,1,0,0,0,1523.69663
265.397224,1,0,0,0,1523.69663
265.597222,1,0,0,0,1523.69512
265.79722,1,0,0,0,1523.69682
265.997218,1,0,0,0,1523.69833
266.197216,1,0,0,0,1523.69682
266.397214,1,0,0,0,1523.69682
266.597212,1,0,0,0,1523.69663
266.79721,1,0,0,0,1523.69833
266.997208,1,0,0,0,1523.69833
267.197206,1,0,0,0,1523.69852
267.397203,1,0,0,0,1523.69663
267.597202,1,0,0,0,1523.69663
267.797199,1,0,0,0,1523.69682
267.997197,1,0,0,0,1523.69852
268.197195,1,0,0,0,1523.69494
268.397193,1,0,0,0,1523.69853
268.597191,1,0,0,0,1523.69683
268.797189,1,0,0,0,1523.69834
268.997187,1,0,0,0,1523.69683
269.197185,1,0,0,0,1523.69853
269.397183,1,0,0,0,1523.69853
269.597181,1,0,0,0,1523.69664
269.797179,1,0,0,0,1523.69853
269.997176,1,0,0,0,1523.69683
270.197174,1,0,0,0,1523.69853
270.397172,1,0,0,0,1523.69853
270.59717,1,0,0,0,1523.69853
270.797168,1,0,0,0,1523.69834
270.997166,1,0,0,0,1523.69664
271.197164,1,0,0,0,1523.69834
271.397162,1,0,0,0,1523.69834
271.59716,1,0,0,0,1523.69683
271.797158,1,0,0,0,1523.69683
271.997156,1,0,0,0,1523.69664
272.197154,1,0,0,0,1523.69853
272.397151,1,0,0,0,1523.69853
272.597149,1,0,0,0,1523.69853
272.797147,1,0,0,0,1523.70042
272.997145,1,0,0,0,1523.69683
273.197143,1,0,0,0,1523.70004
273.397141,1,0,0,0,1523.70042
273.597139,1,0,0,0,1523.70023
273.797137,1,0,0,0,1523.70023
273.997135,1,0,0,0,1523.69872
274.197133,1,0,0,0,1523.70212
274.39713,1,0,0,0,1523.69834
274.597128,1,0,0,0,1523.70042
274.797127,1,0,0,0,1523.70042
274.997124,1,0,0,0,1523.70042
275.197122,1,0,0,0,1523.70023
275.39712,1,0,0,0,1523.69853
275.597118,1,0,0,0,1523.70023
275.797116,1,0,0,0,1523.70004
275.997114,1,0,0,0,1523.69853
276.197112,1,0,0,0,1523.70042
276.39711,1,0,0,0,1523.70231
276.597107,1,0,0,0,1523.69853
276.797105,1,0,0,0,1523.70042
276.997103,1,0,0,0,1523.70023
277.197101,1,0,0,0,1523.70042
277.397099,1,0,0,0,1523.69834
277.597097,1,0,0,0,1523.70023
277.797095,1,0,0,0,1523.70023
277.997093,1,0,0,0,1523.70023
278.197091,1,0,0,0,1523.69853
278.397089,1,0,0,0,1523.70231
278.597086,1,0,0,0,1523.69853
278.797085,1,0,0,0,1523.70042
278.997082,1,0,0,0,1523.70061
279.19708,1,0,0,0,1523.70004
279.397078,1,0,0,0,1523.70023
279.597076,1,0,0,0,1523.69853
279.797074,1,0,0,0,1523.70042
279.997072,1,0,0,0,1523.69853
280.19707,1,0,0,0,1523.69853
280.397068,1,0,0,0,1523.70042
280.597066,1,0,0,0,1523.70042
280.797064,1,0,0,0,1523.70042
280.997061,1,0,0,0,1523.70023
281.197059,1,0,0,0,1523.70005
281.397057,1,0,0,0,1523.69835
281.597055,1,0,0,0,1523.70042
281.797053,1,0,0,0,1523.69853
281.997051,1,0,0,0,1523.70024
282.197049,1,0,0,0,1523.70042
282.397047,1,0,0,0,1523.70042
282.597045,1,0,0,0,1523.69684
282.797043,1,0,0,0,1523.70024
282.997041,1,0,0,0,1523.69835
283.197039,1,0,0,0,1523.70024
283.397037,1,0,0,0,1523.70212
283.597034,1,0,0,0,1523.69854
283.797032,1,0,0,0,1523.70212
283.99703,1,0,0,0,1523.70024
284.197028,1,0,0,0,1523.70043
284.397026,1,0,0,0,1523.70024
284.597024,1,0,0,0,1523.70024
284.797022,1,0,0,0,1523.70043
284.99702,1,0,0,0,1523.70043
285.197018,1,0,0,0,1523.69873
285.397016,1,0,0,0,1523.70024
285.597013,1,0,0,0,1523.70062
285.797011,1,0,0,0,1523.69854
285.997009,1,0,0,0,1523.70043
286.197007,1,0,0,0,1523.69854
286.397005,1,0,0,0,1523.70043
286.597003,1,0,0,0,1523.70043
286.797001,1,0,0,0,1523.69835
286.996999,1,0,0,0,1523.70043
287.196997,1,0,0,0,1523.70043
287.396995,1,0,0,0,1523.70043
287.596993,1,0,0,0,1523.70213
287.79699,1,0,0,0,1523.70043
287.996989,1,0,0,0,1523.70043
288.196986,1,0,0,0,1523.70062
288.396984,1,0,0,0,1523.70043
288.596982,1,0,0,0,1523.70213
288.79698,1,0,0,0,1523.70043
288.996978,1,0,0,0,1523.70213
289.196976,1,0,0,0,1523.70213
289.396974,1,0,0,0,1523.69855
289.596972,1,0,0,0,1523.70043
289.79697,1,0,0,0,1523.70043
289.996968,1,0,0,0,1523.70043
290.196966,1,0,0,0,1523.70232
290.396964,1,0,0,0,1523.70043
290.596961,1,0,0,0,1523.70043
290.796959,1,0,0,0,1523.70043
290.996957,1,0,0,0,1523.70213
291.196955,1,0,0,0,1523.70383
291.396953,1,0,0,0,1523.70024
291.596951,1,0,0,0,1523.70043
291.796949,1,0,0,0,1523.70043
291.996947,1,0,0,0,1523.70213
292.196944,1,0,0,0,1523.69854
292.396942,1,0,0,0,1523.70232
292.596941,1,0,0,0,1523.70062
292.796938,1,0,0,0,1523.70024
292.996936,1,0,0,0,1523.69854
