Time(sec),CH1,CH2,CH3,CH4,Wavelength
24.399747,1,0,0,0,1524.21467
24.599745,1,0,0,0,1524.21599
24.799743,1,0,0,0,1524.21561
24.999741,1,0,0,0,1524.21655
25.199739,1,0,0,0,1524.21466
25.399737,1,0,0,0,1524.21372
25.599735,1,0,0,0,1524.21561
25.799732,1,0,0,0,1524.21429
25.99973,1,0,0,0,1524.21693
26.199728,1,0,0,0,1524.21655
26.399726,1,0,0,0,1524.21693
26.599724,1,0,0,0,1524.21504
26.799722,1,0,0,0,1524.21561
26.99972,1,0,0,0,1524.21599
27.199718,1,0,0,0,1524.21693
27.399716,1,0,0,0,1524.21504
27.599714,1,0,0,0,1524.21561
27.799712,1,0,0,0,1524.21561
27.99971,1,0,0,0,1524.21504
28.199708,1,0,0,0,1524.21504
28.399705,1,0,0,0,1524.21372
28.599703,1,0,0,0,1524.21466
28.799701,1,0,0,0,1524.21334
28.999699,1,0,0,0,1524.21372
29.199697,1,0,0,0,1524.21693
29.399695,1,0,0,0,1524.21372
29.599693,1,0,0,0,1524.21334
29.799691,1,0,0,0,1524.21561
29.999689,1,0,0,0,1524.21372
30.199687,1,0,0,0,1524.21504
30.399685,1,0,0,0,1524.21183
30.599683,1,0,0,0,1524.21504
30.79968,1,0,0,0,1524.2156
30.999679,1,0,0,0,1524.21504
31.199676,1,0,0,0,1524.2156
31.399674,1,0,0,0,1524.21504
31.599672,1,0,0,0,1524.21561
31.79967,1,0,0,0,1524.21561
31.999668,1,0,0,0,1524.21504
32.199666,1,0,0,0,1524.21655
32.399664,1,0,0,0,1524.21656
32.599662,1,0,0,0,1524.21599
32.79966,1,0,0,0,1524.21693
32.999658,1,0,0,0,1524.21731
33.199656,1,0,0,0,1524.21504
33.399654,1,0,0,0,1524.21561
33.599652,1,0,0,0,1524.21429
33.799649,1,0,0,0,1524.21504
33.999647,1,0,0,0,1524.21561
34.199645,1,0,0,0,1524.21504
34.399643,1,0,0,0,1524.21731
34.599641,1,0,0,0,1524.21561
34.799639,1,0,0,0,1524.21561
34.999637,1,0,0,0,1524.21504
35.199635,1,0,0,0,1524.21693
35.399633,1,0,0,0,1524.21372
35.599631,1,0,0,0,1524.21504
35.799629,1,0,0,0,1524.21561
35.999627,1,0,0,0,1524.21693
36.199625,1,0,0,0,1524.21693
36.399623,1,0,0,0,1524.21466
36.59962,1,0,0,0,1524.21693
36.799618,1,0,0,0,1524.21466
36.999616,1,0,0,0,1524.21334
37.199614,1,0,0,0,1524.21693
37.399612,1,0,0,0,1524.21561
37.59961,1,0,0,0,1524.21466
37.799608,1,0,0,0,1524.21372
37.999606,1,0,0,0,1524.21334
38.199604,1,0,0,0,1524.21372
38.399602,1,0,0,0,1524.21655
38.5996,1,0,0,0,1524.21334
38.799598,1,0,0,0,1524.21334
38.999595,1,0,0,0,1524.21504
39.199593,1,0,0,0,1524.21467
39.399591,1,0,0,0,1524.21372
39.599589,1,0,0,0,1524.21504
39.799587,1,0,0,0,1524.21335
39.999585,1,0,0,0,1524.21561
40.199583,1,0,0,0,1524.21505
40.399581,1,0,0,0,1524.21505
40.599579,1,0,0,0,1524.21372
40.799577,1,0,0,0,1524.21656
40.999575,1,0,0,0,1524.21693
41.199573,1,0,0,0,1524.21334
41.39957,1,0,0,0,1524.21504
41.599569,1,0,0,0,1524.21504
41.799567,1,0,0,0,1524.21693
41.999564,1,0,0,0,1524.21561
42.199562,1,0,0,0,1524.21693
42.39956,1,0,0,0,1524.21278
42.599558,1,0,0,0,1524.21372
42.799556,1,0,0,0,1524.21505
42.999554,1,0,0,0,1524.21561
43.199552,1,0,0,0,1524.21656
43.39955,1,0,0,0,1524.21561
43.599548,1,0,0,0,1524.21335
43.799546,1,0,0,0,1524.21599
43.999544,1,0,0,0,1524.21561
44.199542,1,0,0,0,1524.21505
44.39954,1,0,0,0,1524.21693
44.599537,1,0,0,0,1524.21693
44.799535,1,0,0,0,1524.21656
44.999533,1,0,0,0,1524.21731
45.199532,1,0,0,0,1524.21561
45.399529,1,0,0,0,1524.21504
45.599527,1,0,0,0,1524.21656
45.799525,1,0,0,0,1524.21731
45.999523,1,0,0,0,1524.21561
46.199521,1,0,0,0,1524.21372
46.399519,1,0,0,0,1524.21561
46.599517,1,0,0,0,1524.21693
46.799515,1,0,0,0,1524.21693
46.999513,1,0,0,0,1524.21561
47.199511,1,0,0,0,1524.21504
47.399508,1,0,0,0,1524.21183
47.599506,1,0,0,0,1524.21089
47.799504,1,0,0,0,1524.21372
47.999502,1,0,0,0,1524.21504
48.1995,1,0,0,0,1524.21372
48.399498,1,0,0,0,1524.21504
48.599496,1,0,0,0,1524.21504
48.799494,1,0,0,0,1524.21504
48.999492,1,0,0,0,1524.21504
49.19949,1,0,0,0,1524.21504
49.399488,1,0,0,0,1524.21429
49.599486,1,0,0,0,1524.21561
49.799484,1,0,0,0,1524.21335
49.999481,1,0,0,0,1524.21656
50.19948,1,0,0,0,1524.21731
50.399477,1,0,0,0,1524.21504
50.599475,1,0,0,0,1524.21656
50.799473,1,0,0,0,1524.21693
50.999471,1,0,0,0,1524.21656
51.199469,1,0,0,0,1524.21334
51.399467,1,0,0,0,1524.21731
51.599465,1,0,0,0,1524.21561
51.799463,1,0,0,0,1524.21504
51.999461,1,0,0,0,1524.21504
52.199459,1,0,0,0,1524.21561
52.399457,1,0,0,0,1524.21561
52.599455,1,0,0,0,1524.21693
52.799452,1,0,0,0,1524.21656
52.99945,1,0,0,0,1524.21561
53.199448,1,0,0,0,1524.21882
53.399446,1,0,0,0,1524.21561
53.599444,1,0,0,0,1524.21693
53.799442,1,0,0,0,1524.21504
53.99944,1,0,0,0,1524.21693
54.199438,1,0,0,0,1524.21693
54.399436,1,0,0,0,1524.21656
54.599434,1,0,0,0,1524.21693
54.799432,1,0,0,0,1524.21693
54.99943,1,0,0,0,1524.21693
55.199428,1,0,0,0,1524.21693
55.399426,1,0,0,0,1524.21655
55.599423,1,0,0,0,1524.21655
55.799421,1,0,0,0,1524.21693
55.999419,1,0,0,0,1524.21561
56.199417,1,0,0,0,1524.21825
56.399415,1,0,0,0,1524.21693
56.599413,1,0,0,0,1524.21882
56.799411,1,0,0,0,1524.21693
56.999409,1,0,0,0,1524.21693
57.199407,1,0,0,0,1524.21655
57.399405,1,0,0,0,1524.21693
57.599403,1,0,0,0,1524.21561
57.799401,1,0,0,0,1524.21372
57.999398,1,0,0,0,1524.21372
58.199397,1,0,0,0,1524.21504
58.399394,1,0,0,0,1524.21504
58.599392,1,0,0,0,1524.21466
58.79939,1,0,0,0,1524.21504
58.999388,1,0,0,0,1524.21504
59.199386,1,0,0,0,1524.21466
59.399384,1,0,0,0,1524.21731
59.599382,1,0,0,0,1524.21655
59.79938,1,0,0,0,1524.21825
59.999378,1,0,0,0,1524.21655
60.199376,1,0,0,0,1524.21598
60.399374,1,0,0,0,1524.21693
60.599372,1,0,0,0,1524.21919
60.79937,1,0,0,0,1524.21693
60.999367,1,0,0,0,1524.21504
61.199365,1,0,0,0,1524.21692
61.399363,1,0,0,0,1524.21692
61.599361,1,0,0,0,1524.2156
61.799359,1,0,0,0,1524.21504
61.999357,1,0,0,0,1524.21881
62.199355,1,0,0,0,1524.21692
62.399353,1,0,0,0,1524.21504
62.599351,1,0,0,0,1524.21504
62.799349,1,0,0,0,1524.21655
62.999347,1,0,0,0,1524.21825
63.199345,1,0,0,0,1524.21882
63.399343,1,0,0,0,1524.21466
63.599341,1,0,0,0,1524.21692
63.799338,1,0,0,0,1524.21881
63.999336,1,0,0,0,1524.2156
64.199334,1,0,0,0,1524.21692
64.399332,1,0,0,0,1524.2173
64.59933,1,0,0,0,1524.2156
64.799328,1,0,0,0,1524.2156
64.999326,1,0,0,0,1524.21598
65.199324,1,0,0,0,1524.21692
65.399322,1,0,0,0,1524.2173
65.59932,1,0,0,0,1524.21692
65.799318,1,0,0,0,1524.21692
65.999316,1,0,0,0,1524.21692
66.199314,1,0,0,0,1524.21881
66.399311,1,0,0,0,1524.21825
66.599309,1,0,0,0,1524.21504
66.799307,1,0,0,0,1524.21919
66.999305,1,0,0,0,1524.22013
67.199303,1,0,0,0,1524.21655
67.399301,1,0,0,0,1524.21655
67.599299,1,0,0,0,1524.21692
67.799297,1,0,0,0,1524.2156
67.999295,1,0,0,0,1524.21881
68.199293,1,0,0,0,1524.21919
68.399291,1,0,0,0,1524.21692
68.599289,1,0,0,0,1524.21881
68.799287,1,0,0,0,1524.21919
68.999285,1,0,0,0,1524.2173
69.199282,1,0,0,0,1524.21825
69.39928,1,0,0,0,1524.21881
69.599278,1,0,0,0,1524.21692
69.799276,1,0,0,0,1524.21466
69.999274,1,0,0,0,1524.21692
70.199272,1,0,0,0,1524.21692
70.39927,1,0,0,0,1524.2156
70.599268,1,0,0,0,1524.2156
70.799266,1,0,0,0,1524.21334
70.999264,1,0,0,0,1524.21504
71.199262,1,0,0,0,1524.21655
71.39926,1,0,0,0,1524.21731
71.599257,1,0,0,0,1524.21693
71.799255,1,0,0,0,1524.21731
71.999253,1,0,0,0,1524.21693
72.199251,1,0,0,0,1524.21655
72.399249,1,0,0,0,1524.21731
72.599247,1,0,0,0,1524.21825
72.799245,1,0,0,0,1524.21731
72.999243,1,0,0,0,1524.22052
73.199241,1,0,0,0,1524.21466
73.399239,1,0,0,0,1524.21655
73.599237,1,0,0,0,1524.21731
73.799235,1,0,0,0,1524.21693
73.999233,1,0,0,0,1524.21693
74.199231,1,0,0,0,1524.21731
74.399228,1,0,0,0,1524.21693
74.599226,1,0,0,0,1524.21693
74.799224,1,0,0,0,1524.21655
74.999222,1,0,0,0,1524.21731
75.19922,1,0,0,0,1524.21882
75.399218,1,0,0,0,1524.22052
75.599216,1,0,0,0,1524.21787
75.799214,1,0,0,0,1524.21825
75.999212,1,0,0,0,1524.22108
76.19921,1,0,0,0,1524.22052
76.399208,1,0,0,0,1524.21731
76.599206,1,0,0,0,1524.2156
76.799204,1,0,0,0,1524.21882
76.999202,1,0,0,0,1524.21693
77.199199,1,0,0,0,1524.21919
77.399198,1,0,0,0,1524.21825
77.599195,1,0,0,0,1524.21598
77.799193,1,0,0,0,1524.21881
77.999191,1,0,0,0,1524.22051
78.199189,1,0,0,0,1524.21881
78.399187,1,0,0,0,1524.22051
78.599185,1,0,0,0,1524.21881
78.799183,1,0,0,0,1524.21655
78.999181,1,0,0,0,1524.21919
79.199179,1,0,0,0,1524.21881
79.399177,1,0,0,0,1524.21881
79.599174,1,0,0,0,1524.21881
79.799172,1,0,0,0,1524.21825
79.99917,1,0,0,0,1524.21976
80.199168,1,0,0,0,1524.21881
80.399166,1,0,0,0,1524.21825
80.599164,1,0,0,0,1524.21881
80.799162,1,0,0,0,1524.21881
80.99916,1,0,0,0,1524.21881
81.199158,1,0,0,0,1524.22051
81.399156,1,0,0,0,1524.21919
81.599154,1,0,0,0,1524.21824
81.799152,1,0,0,0,1524.21881
81.99915,1,0,0,0,1524.2173
82.199147,1,0,0,0,1524.22013
82.399145,1,0,0,0,1524.21881
82.599144,1,0,0,0,1524.21825
82.799141,1,0,0,0,1524.21692
82.999139,1,0,0,0,1524.2173
83.199137,1,0,0,0,1524.21787
83.399135,1,0,0,0,1524.21881
83.599133,1,0,0,0,1524.21692
83.799131,1,0,0,0,1524.21919
83.999129,1,0,0,0,1524.21881
84.199127,1,0,0,0,1524.21881
84.399125,1,0,0,0,1524.21825
84.599123,1,0,0,0,1524.2173
84.799121,1,0,0,0,1524.22051
84.999119,1,0,0,0,1524.21881
85.199116,1,0,0,0,1524.21881
85.399114,1,0,0,0,1524.2173
85.599112,1,0,0,0,1524.21825
85.79911,1,0,0,0,1524.2156
85.999108,1,0,0,0,1524.2173
86.199106,1,0,0,0,1524.21881
86.399104,1,0,0,0,1524.22014
86.599102,1,0,0,0,1524.21787
86.7991,1,0,0,0,1524.21881
86.999098,1,0,0,0,1524.21692
87.199096,1,0,0,0,1524.21919
87.399094,1,0,0,0,1524.21919
87.599092,1,0,0,0,1524.21881
87.79909,1,0,0,0,1524.2173
87.999087,1,0,0,0,1524.22108
88.199085,1,0,0,0,1524.22052
88.399083,1,0,0,0,1524.21882
88.599081,1,0,0,0,1524.21919
88.799079,1,0,0,0,1524.21957
88.999077,1,0,0,0,1524.21919
89.199075,1,0,0,0,1524.21882
89.399073,1,0,0,0,1524.21731
89.599071,1,0,0,0,1524.22108
89.799069,1,0,0,0,1524.22052
89.999067,1,0,0,0,1524.21882
90.199065,1,0,0,0,1524.22052
90.399063,1,0,0,0,1524.21825
90.599061,1,0,0,0,1524.21882
90.799058,1,0,0,0,1524.22052
90.999056,1,0,0,0,1524.21731
91.199054,1,0,0,0,1524.22241
91.399052,1,0,0,0,1524.2192
91.59905,1,0,0,0,1524.22109
91.799048,1,0,0,0,1524.22241
91.999046,1,0,0,0,1524.22241
92.199044,1,0,0,0,1524.21882
92.399042,1,0,0,0,1524.22052
92.59904,1,0,0,0,1524.22279
92.799038,1,0,0,0,1524.22052
92.999036,1,0,0,0,1524.21919
93.199033,1,0,0,0,1524.21919
93.399031,1,0,0,0,1524.21731
93.599029,1,0,0,0,1524.22014
93.799027,1,0,0,0,1524.21957
93.999025,1,0,0,0,1524.2192
94.199023,1,0,0,0,1524.22052
94.399021,1,0,0,0,1524.22108
94.599019,1,0,0,0,1524.21882
94.799017,1,0,0,0,1524.21882
94.999015,1,0,0,0,1524.22014
95.199013,1,0,0,0,1524.21882
95.399011,1,0,0,0,1524.2192
95.599009,1,0,0,0,1524.22052
95.799006,1,0,0,0,1524.21919
95.999005,1,0,0,0,1524.22052
96.199002,1,0,0,0,1524.21919
96.399,1,0,0,0,1524.22051
96.598998,1,0,0,0,1524.22014
96.798996,1,0,0,0,1524.21919
96.998994,1,0,0,0,1524.21881
97.198992,1,0,0,0,1524.21655
97.39899,1,0,0,0,1524.21919
97.598988,1,0,0,0,1524.21731
97.798986,1,0,0,0,1524.21882
97.998984,1,0,0,0,1524.21787
98.198982,1,0,0,0,1524.22051
98.39898,1,0,0,0,1524.21881
98.598978,1,0,0,0,1524.22051
98.798975,1,0,0,0,1524.21731
98.998973,1,0,0,0,1524.21882
99.198972,1,0,0,0,1524.22014
99.398969,1,0,0,0,1524.22108
99.598967,1,0,0,0,1524.21882
99.798965,1,0,0,0,1524.21882
99.998963,1,0,0,0,1524.21731
100.198961,1,0,0,0,1524.2192
100.398959,1,0,0,0,1524.22052
100.598957,1,0,0,0,1524.22014
100.798955,1,0,0,0,1524.22052
100.998953,1,0,0,0,1524.22278
101.198951,1,0,0,0,1524.22052
101.398948,1,0,0,0,1524.22052
101.598947,1,0,0,0,1524.21825
101.798944,1,0,0,0,1524.21825
101.998942,1,0,0,0,1524.21882
102.19894,1,0,0,0,1524.22052
102.398938,1,0,0,0,1524.22108
102.598936,1,0,0,0,1524.22014
102.798934,1,0,0,0,1524.22052
102.998932,1,0,0,0,1524.21731
103.19893,1,0,0,0,1524.22241
103.398928,1,0,0,0,1524.21882
103.598926,1,0,0,0,1524.22203
103.798923,1,0,0,0,1524.21882
103.998921,1,0,0,0,1524.22052
104.198919,1,0,0,0,1524.22108
104.398917,1,0,0,0,1524.22203
104.598915,1,0,0,0,1524.22108
104.798913,1,0,0,0,1524.22052
104.998911,1,0,0,0,1524.22108
105.198909,1,0,0,0,1524.22335
105.398907,1,0,0,0,1524.22241
105.598905,1,0,0,0,1524.22203
105.798903,1,0,0,0,1524.22108
105.998901,1,0,0,0,1524.22241
106.198899,1,0,0,0,1524.22146
106.398897,1,0,0,0,1524.22052
106.598895,1,0,0,0,1524.2224
106.798892,1,0,0,0,1524.22203
106.998891,1,0,0,0,1524.22203
107.198888,1,0,0,0,1524.22051
107.398886,1,0,0,0,1524.22051
107.598884,1,0,0,0,1524.22051
107.798882,1,0,0,0,1524.2224
107.99888,1,0,0,0,1524.22051
108.198878,1,0,0,0,1524.22429
108.398876,1,0,0,0,1524.22108
108.598874,1,0,0,0,1524.22108
108.798872,1,0,0,0,1524.22108
108.99887,1,0,0,0,1524.22278
109.198868,1,0,0,0,1524.2224
109.398866,1,0,0,0,1524.22051
109.598864,1,0,0,0,1524.22278
109.798862,1,0,0,0,1524.22429
109.998859,1,0,0,0,1524.22278
110.198857,1,0,0,0,1524.22108
110.398855,1,0,0,0,1524.22051
110.598853,1,0,0,0,1524.21919
110.798851,1,0,0,0,1524.2224
110.998849,1,0,0,0,1524.22051
111.198847,1,0,0,0,1524.2156
111.398845,1,0,0,0,1524.20276
111.598843,1,0,0,0,1524.21692
111.798841,1,0,0,0,1524.22618
111.998839,1,0,0,0,1524.22108
112.198837,1,0,0,0,1524.22618
112.398834,1,0,0,0,1524.22429
112.598832,1,0,0,0,1524.22391
112.79883,1,0,0,0,1524.22278
112.998828,1,0,0,0,1524.22146
113.198826,1,0,0,0,1524.22051
113.398824,1,0,0,0,1524.2224
113.598822,1,0,0,0,1524.2224
113.79882,1,0,0,0,1524.23166
113.998818,1,0,0,0,1524.23166
114.198816,1,0,0,0,1524.21731
114.398814,1,0,0,0,1524.25037
114.598812,1,0,0,0,1524.23393
114.79881,1,0,0,0,1524.24583
114.998808,1,0,0,0,1524.24338
115.198805,1,0,0,0,1524.2617
115.398803,1,0,0,0,1524.26869
115.598801,1,0,0,0,1524.25206
115.798799,1,0,0,0,1524.26642
115.998797,1,0,0,0,1524.27775
116.198795,1,0,0,0,1524.31988
116.398793,1,0,0,0,1524.28323
116.598791,1,0,0,0,1524.27171
116.798789,1,0,0,0,1524.25168
116.998787,1,0,0,0,1524.2634
117.198785,1,0,0,0,1524.18255
117.398783,1,0,0,0,1524.13684
117.598781,1,0,0,0,1524.22977
117.798779,1,0,0,0,1524.29003
117.998776,1,0,0,0,1524.31592
118.198774,1,0,0,0,1524.37637
118.398772,1,0,0,0,1524.35276
118.59877,1,0,0,0,1524.43362
118.798768,1,0,0,0,1524.39848
118.998766,1,0,0,0,1524.32007
119.198764,1,0,0,0,1524.35993
119.398762,1,0,0,0,1524.40585
119.59876,1,0,0,0,1524.38922
119.798758,1,0,0,0,1524.3673
119.998756,1,0,0,0,1524.3673
120.198754,1,0,0,0,1524.51299
120.398751,1,0,0,0,1524.44288
120.598749,1,0,0,0,1524.42984
120.798747,1,0,0,0,1524.43362
120.998745,1,0,0,0,1524.44666
121.198743,1,0,0,0,1524.43362
121.398741,1,0,0,0,1524.40585
121.598739,1,0,0,0,1524.42059
121.798737,1,0,0,0,1524.43362
121.998735,1,0,0,0,1524.41322
122.198733,1,0,0,0,1524.36371
122.398731,1,0,0,0,1524.33594
122.598729,1,0,0,0,1524.2923
122.798727,1,0,0,0,1524.24072
122.998724,1,0,0,0,1524.20823
123.198722,1,0,0,0,1524.0966
123.398721,1,0,0,0,1524.05921
123.598718,1,0,0,0,1524.04825
123.798716,1,0,0,0,1524.0492
123.998714,1,0,0,0,1524.04466
124.198712,1,0,0,0,1524.04731
124.39871,1,0,0,0,1524.04466
124.598708,1,0,0,0,1524.04825
124.798706,1,0,0,0,1524.04636
124.998704,1,0,0,0,1524.04731
125.198702,1,0,0,0,1524.04466
125.3987,1,0,0,0,1524.04825
125.598698,1,0,0,0,1524.04731
125.798696,1,0,0,0,1524.04636
125.998693,1,0,0,0,1524.04466
126.198691,1,0,0,0,1524.0475
126.398689,1,0,0,0,1524.04372
126.598687,1,0,0,0,1524.04542
126.798685,1,0,0,0,1524.04372
126.998683,1,0,0,0,1524.04372
127.198681,1,0,0,0,1524.04636
127.398679,1,0,0,0,1524.04636
127.598677,1,0,0,0,1524.04636
127.798675,1,0,0,0,1524.04636
127.998673,1,0,0,0,1524.04466
128.198671,1,0,0,0,1524.04636
128.398669,1,0,0,0,1524.04636
128.598666,1,0,0,0,1524.04542
128.798664,1,0,0,0,1524.04825
128.998662,1,0,0,0,1524.04561
129.19866,1,0,0,0,1524.04636
129.398658,1,0,0,0,1524.04542
129.598656,1,0,0,0,1524.04636
129.798654,1,0,0,0,1524.04825
129.998652,1,0,0,0,1524.05014
130.19865,1,0,0,0,1524.04636
130.398648,1,0,0,0,1524.04825
130.598646,1,0,0,0,1524.04807
130.798644,1,0,0,0,1524.04636
130.998642,1,0,0,0,1524.04636
131.19864,1,0,0,0,1524.04825
131.398638,1,0,0,0,1524.05014
131.598635,1,0,0,0,1524.0492
131.798633,1,0,0,0,1524.05014
131.998631,1,0,0,0,1524.04825
132.198629,1,0,0,0,1524.04825
132.398627,1,0,0,0,1524.04466
132.598625,1,0,0,0,1524.04825
132.798623,1,0,0,0,1524.05014
132.998621,1,0,0,0,1524.04825
133.198619,1,0,0,0,1524.04919
133.398617,1,0,0,0,1524.04636
133.598615,1,0,0,0,1524.04825
133.798613,1,0,0,0,1524.04542
133.99861,1,0,0,0,1524.04277
134.198609,1,0,0,0,1524.04542
134.398607,1,0,0,0,1524.04372
134.598604,1,0,0,0,1524.04277
134.798602,1,0,0,0,1524.04542
134.9986,1,0,0,0,1524.04806
135.198598,1,0,0,0,1524.04542
135.398596,1,0,0,0,1524.04561
135.598594,1,0,0,0,1524.04447
135.798592,1,0,0,0,1524.04372
135.99859,1,0,0,0,1524.04806
136.198588,1,0,0,0,1524.04542
136.398586,1,0,0,0,1524.04466
136.598584,1,0,0,0,1524.04825
136.798581,1,0,0,0,1524.04561
136.998579,1,0,0,0,1524.04542
137.198577,1,0,0,0,1524.04636
137.398575,1,0,0,0,1524.04561
137.598573,1,0,0,0,1524.04637
137.798571,1,0,0,0,1524.04637
137.998569,1,0,0,0,1524.04637
138.198567,1,0,0,0,1524.04542
138.398565,1,0,0,0,1524.04731
138.598563,1,0,0,0,1524.05015
138.798561,1,0,0,0,1524.0475
138.998559,1,0,0,0,1524.04542
139.198557,1,0,0,0,1524.04731
139.398555,1,0,0,0,1524.05015
139.598552,1,0,0,0,1524.04731
139.79855,1,0,0,0,1524.04731
139.998548,1,0,0,0,1524.04731
140.198546,1,0,0,0,1524.05203
140.398544,1,0,0,0,1524.04826
140.598542,1,0,0,0,1524.0492
140.79854,1,0,0,0,1524.04637
140.998538,1,0,0,0,1524.04637
141.198536,1,0,0,0,1524.04467
141.398534,1,0,0,0,1524.04637
141.598532,1,0,0,0,1524.04542
141.79853,1,0,0,0,1524.04731
141.998528,1,0,0,0,1524.04561
142.198525,1,0,0,0,1524.04731
142.398523,1,0,0,0,1524.04826
142.598521,1,0,0,0,1524.04637
142.798519,1,0,0,0,1524.04637
142.998517,1,0,0,0,1524.04826
143.198515,1,0,0,0,1524.04637
143.398513,1,0,0,0,1524.04561
143.598511,1,0,0,0,1524.04637
143.798509,1,0,0,0,1524.05014
143.998507,1,0,0,0,1524.04731
144.198505,1,0,0,0,1524.04731
144.398503,1,0,0,0,1524.04807
144.598501,1,0,0,0,1524.04467
144.798499,1,0,0,0,1524.0475
144.998497,1,0,0,0,1524.0492
145.198494,1,0,0,0,1524.04637
145.398492,1,0,0,0,1524.0509
145.59849,1,0,0,0,1524.04826
145.798488,1,0,0,0,1524.04826
145.998486,1,0,0,0,1524.0492
146.198484,1,0,0,0,1524.04826
146.398482,1,0,0,0,1524.04825
146.59848,1,0,0,0,1524.04825
